13.0,54
98.0,56
12.0,6
3.0,22
20.0,32
2.0,113
99.0,42
11.0,15
10.0,50
4.0,31
9.0,6
8.0,6
14.0,12
6.0,3
7.0,3
16.0,18
21.0,2
1.0,4
19.0,1
5.0,1
15.0,1
