1.0,185
5.0,184
99.0,44
8.0,91
98.0,76
97.0,89
2.0,28
3.0,15
14.0,18
15.0,12
11.0,27
4.0,34
12.0,3
10.0,25
6.0,59
9.0,58
13.0,11
7.0,1
