20.0,14
9.0,10
19.0,4
6.0,18
15.0,9
21.0,45
10.0,21
7.0,16
98.0,25
18.0,4
1.0,9
12.0,5
2.0,13
13.0,4
99.0,8
14.0,3
11.0,9
17.0,4
5.0,7
3.0,1
4.0,1
16.0,4
8.0,7
