1.0,187
5.0,184
8.0,94
4.0,40
6.0,60
98.0,73
10.0,24
9.0,54
97.0,82
99.0,47
13.0,13
11.0,27
2.0,28
3.0,16
14.0,15
15.0,10
7.0,1
12.0,2
