4.0,71
98.0,67
99.0,42
10.0,50
11.0,32
13.0,60
14.0,12
1.0,38
5.0,11
9.0,7
2.0,108
21.0,21
3.0,51
20.0,27
7.0,4
16.0,15
19.0,3
12.0,9
8.0,3
6.0,2
18.0,1
